"id","name","date_entered","date_modified","modified_user_id","created_by","description","deleted","assigned_user_id","account_type","industry","annual_revenue","phone_fax","billing_address_street","billing_address_city","billing_address_state","billing_address_postalcode","billing_address_country","rating","phone_office","phone_alternate","website","ownership","employees","ticker_symbol","shipping_address_street","shipping_address_city","shipping_address_state","shipping_address_postalcode","shipping_address_country","parent_id","sic_code","campaign_id"
"c5b4ba6f-6872-2578-4231-464db50f75ee", "Ros-paw", "2007-05-18 14:18:37", "2007-05-28 16:32:29", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Laboratorio de Especialidades Medicinales", "0", "2016eb50-d014-8533-f5c6-4623c37f6258", "", "", "", "", "Santos Dumont 4744", "", "Capital Federal", "1427", "Argentina", "", "4857-1306", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"c3d3c28f-5fd7-0fff-afaa-46545c11bf6d", "Bioceutica", "2007-05-23 15:22:35", "2007-05-28 14:35:36", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "8c52f45c-6104-1185-9a66-44038db49a06", "", "", "", "", "Blas Parera 4233/37", "Olivos", "Buenos Aires", "1636", "Argentina", "", "4836-3317", "", "http://www.bioceutica.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"e981beec-df67-ae84-3e5d-466045baddcd", "Dr. Ahorro", "2007-06-01 16:14:05", "2009-12-01 14:40:00", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "2016eb50-d014-8533-f5c6-4623c37f6258", "", "", "", "", "Estomba 44", "", "Capital Federal", "1427", "Argentina", "", "4588-9999", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"4df2ed6c-b7e1-0283-33b1-466d53bcab9e", "Arena Media Communications", "2007-06-11 13:51:08", "2007-06-13 17:31:37", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Agencia de Comunicaciones posee la cuenta de BGH", "0", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "", "", "4010-7401", "Talcahuano 833 - Piso 2 Of.B", "", "Capital Federal", "C1013AAQ", "", "", "4010-7400", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"91d7c27c-80c2-1b0f-c767-466d578a34a2", "FranceLab", "2007-06-11 14:09:20", "2008-11-03 20:09:34", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Lamadrid 665, Troncos del Talar", "Pque. Industrial Tigre", "Buenos Aires", "", "Argentina", "", "4327-1666", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"1fd21372-08be-85a2-79ea-466ecb43f0b8", "Sunstar Americas, Inc", "2007-06-12 16:36:05", "2007-06-12 16:45:50", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "", "", "", "Cerrito 1054, 4º piso", "", "Capital Federal", "C1010AAV", "Argentina", "", "4816-7144", "", "http://www.sunstaramericas.com", "", "", "", "", "", "", "", "", "", "", ""
"e0925d55-3029-6a5c-e411-468150999a43", "Zenith Optimedia", "2007-06-26 17:43:37", "2007-06-27 15:31:48", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Agencia de Comunicacion", "0", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "", "", "4819-4798", "Azopardo 1315", "", "Capital Federal", "C1107ADW", "Argentina", "", "4819-4796", "", "http://zenithoptimedia.com", "", "", "", "", "", "", "", "", "", "", ""
"d501389a-742a-2a2c-035b-46a88826590c", "Max Vision", "2007-07-26 11:43:12", "2007-09-24 12:47:53", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "4931-6461", "Constitucion 3582", "", "Capital Federal", "", "Argentina", "", "4931-8879", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"3d60984d-7111-286f-9ca9-46c1da96eea7", "Cruz Roja Argentina", "2007-08-14 16:36:49", "2010-08-26 15:38:10", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Directora General: María Cecilia Villafañe", "0", "1", "", "", "", "", "Hipolito Yrigoyen 2068", "", "Capital Federal", "C1089AAN", "Argentina", "", "4952-7200", "", "http://www.cruzroja.org.ar", "", "", "", "", "", "", "", "", "", "", ""
"debad87e-5eed-8fc0-be85-46d85f514e3d", "Borrar", "2007-08-31 18:36:51", "2007-08-31 18:36:51", "1", "1", "", "0", "1", "", "", "", "", "", "", "", "", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"76d84893-90f4-d9c3-3910-46e7e06b3597", "Bionet Lab", "2007-09-12 12:48:06", "2007-09-12 12:48:06", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Peron 2214 - Piso 1 - Dpto. C", "", "Capital Federal", "", "Argentina", "", "4954-1551/1559", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"770ecba3-6650-843c-9d5d-46ee97ba905e", "Lanpharm", "2007-09-17 15:06:09", "2007-09-17 15:06:31", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Av. Monroe 1378", "", "Capital Federal", "1428", "Argentina", "", "4896-6100", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"a2d3c9c8-a4df-9144-5356-46fa5f635ff7", "Grupo Air Products", "2007-09-26 13:31:35", "2009-12-01 14:58:07", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Correa 3039", "", "Capital Federal", "", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"6e19bcd8-d24a-fd6a-50bf-4700f1129d04", "Teva  Tuteur", "2007-10-01 13:09:41", "2010-04-15 15:08:04", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "ef631713-5960-d8f7-6613-440381d8aa60", "", "", "", "", "Encarnacion Ezcurra 365 - Piso 3", "Puerto Madero", "Capital Federal", "C1107CLA", "Argentina", "", "5787-2222", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"c2d7adaa-73f7-e183-74b2-470144238b75", "Amway Argentina Inc.", "2007-10-01 19:02:47", "2012-01-04 19:33:10", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Son importadores y distribuidores de porductos multivitaminicos de USA.", "0", "1", "", "", "", "", "Av. Cabildo 86 - 2º piso", "", "Capital Federal", "1426", "Argentina", "", "4779-4614", "", "http://amway.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"9990f5ee-fc31-f0d3-0fc9-471e60e40d51", "Amadeo Digital", "2007-10-23 20:59:57", "2009-12-01 14:38:36", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2016eb50-d014-8533-f5c6-4623c37f6258", "", "0", "1", "", "Other", "", "", "Teodoro Garcia 2479 - PB "A"", "Capital Federal", "", "", "Argentina", "", "4787-3939", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"c135cb29-5d23-f0fc-3434-473b1ba9182f", "Synthon Argentina", "2007-11-14 16:00:40", "2009-04-20 19:08:32", "7f6e07c4-9927-7bf0-2e0b-44cfa69d6a30", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Av. Libertador 1855 - Edif. M.Office I-4p.", "Vicente Lopez", "Buenos Aires", "1638", "Argentina", "", "4795-3773", "", "http://synthon.com", "", "", "", "", "", "", "", "", "", "", ""
"87302818-53e2-cfdb-65c3-488deaff9cd2", "Odontofarma", "2008-07-28 15:50:25", "2008-07-28 15:50:37", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Rafael Nuñez 4775, PB, Local 2", "", "Cordoba", "", "Argentina", "", "03543-446241", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"5e629d2a-c055-5aa7-bf57-477556fdffd5", "savant vieja", "2007-12-28 20:03:42", "2009-12-01 15:02:15", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2016eb50-d014-8533-f5c6-4623c37f6258", "", "0", "1", "", "", "", "", "25 de Mayo 1367", "Barrio Gral. Paz", "Cordoba", "5001", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"10b9cc4e-fee7-be7f-e6ed-491046d24c13", "Pharmalab", "2008-11-04 12:54:26", "2008-12-02 14:17:49", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Av. Sta. Fe. 3312 - Piso 7 Dpto. C", "", "Capital Federal", "C1425BCG", "Argentina", "", "4825-8282", "", "http://www.pharmalab.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"7086abe6-58e6-a30b-6e8a-47876d676de3", "Denvas", "2008-01-11 13:23:34", "2008-01-11 13:23:34", "2016eb50-d014-8533-f5c6-4623c37f6258", "2016eb50-d014-8533-f5c6-4623c37f6258", "", "0", "2016eb50-d014-8533-f5c6-4623c37f6258", "", "", "", "", "Cepeda 3340", "Don Torcuato", "Buenos Aires", "1611", "Argentina", "", "4744-2582", "4748-4583", "http://", "", "", "", "", "", "", "", "", "", "", ""
"58153752-bca2-8c0e-b810-47bf39f7c7c6", "Mastellone Hnos.", "2008-02-22 21:08:40", "2009-12-01 14:59:44", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Alte. Brown 957", "General Rodriguez", "Buenos Aires", "1748", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"2ca5d7e3-40a5-c51d-27c6-47ea6e754faf", "Eduardo Rubin", "2008-03-26 15:42:46", "2009-12-01 14:43:35", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Santa Fe 3312 - 7° C", "", "Capital Federal", "C1425BGC", "Argentina", "", "4825-8282", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"de8a67c4-13bc-d2c3-28d4-47f262a1887e", "Apotex S.A.", "2008-04-01 16:28:31", "2012-06-11 19:25:07", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Tronador 4890- 1°p Edif. Pan. Plaza", "Capital Federal", "Capital Federal", "1430", "Argentina", "", "4836-3317", "", "http://", "", "", "", "Tronador 4890- 1°p Edif. Pan. Plaza", "Capital Federal", "Capital Federal", "Capital Federal", "Argentina", "", "", ""
"7af7f488-6b84-2e3d-a7b2-4824b2f564ee", "Oriental", "2008-05-09 20:22:26", "2008-05-23 14:29:15", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Oficinas Comerciales", "0", "1", "", "", "", "", "Av. San Martin 3156", "", "Capital Federal", "1416", "Argentina", "", "4582-2869", "", "http://www.laboriental.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"3776557f-d273-ab03-efe1-483711091d91", "Krolton Pharma", "2008-05-23 18:50:30", "2008-09-23 22:36:05", "7f6e07c4-9927-7bf0-2e0b-44cfa69d6a30", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Producen eticos y OTC del area gineco, dermato y pediatrico.
Exportan algunos de sus productos
Ofrecen control de calidad a otros laboratorios.", "0", "1", "", "", "", "4553-5282", "Balboa 351", "", "Capital Federal", "1427", "Argentina", "", "4553-5282", "", "http://www.kroltonpharma.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"6105fe4f-3907-98c3-f897-4848073fbbe3", "Glenmark Generic", "2008-06-05 15:33:16", "2012-07-16 18:58:46", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", " 4898-5400", "Dardo Rocha 3194 1°", "San Isidro", "Buenos Aires", "B1640EUP", "Argentina", "", "(0230) 4529555", "", "http://www.glenmark-generics.com", "", "", "", "", "", "", "", "", "", "", ""
"f204feb1-b422-3bbf-3773-48613634ff39", "Lamsa", "2008-06-24 18:02:26", "2010-11-04 18:19:01", "5299efde-0730-3dc3-5224-4cb74cd8fbee", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "El Caldén S/N (6360)", "Gral. Pico", "La Pampa", "", "Argentina", "", "02302-432715", "", "http://www.lamsa.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"d45e0df6-4752-5c2c-9270-488deb430a77", "Cabuchi", "2008-07-28 15:54:20", "2008-07-28 15:54:20", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Tucuman 1301 esq. San Juan", "Jesus Maria", "Cordoba", "X5220BCA", "Argentina", "", "03525-420419/425255", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"27ca36eb-b0e1-dfb0-8a75-488f455fd93e", "Hugo Pombar", "2008-07-29 16:31:21", "2009-12-01 14:59:08", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Manuel Quintana 760", "Quilmes", "Buenos Aires", "1879", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"d3f26b94-2656-1603-1fed-48dd363510f6", "Fresenius Kabi", "2008-09-26 19:20:39", "2009-04-15 17:52:27", "bcddac05-88f1-c172-3f2a-46f3d281c113", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Av. Cabildo 2677 Piso 10", "", "Capital Federal", "1428", "", "", "5093-9000", "", "http://fresenius-kabi.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"9576487c-73b4-c4ca-a1f1-48fcd1b750b5", "Gen Med", "2008-10-20 18:45:39", "2008-10-20 18:46:02", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Av. Cordoba 3237", "", "Capital Federal", "1187", "Argentina", "", "4966-1132", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"3336593c-157c-0bc4-46c9-492198fecc04", "Megafarma", "2008-11-17 16:14:27", "2008-11-17 16:14:47", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Camarones 1642
", "", "Capital Federal", "", "Argentina", "", "4585-7111", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"edd53668-8b06-af04-03b8-4a5204ad64c1", "Cassara2", "2009-07-06 14:03:23", "2009-09-28 13:48:01", "bcddac05-88f1-c172-3f2a-46f3d281c113", "2016eb50-d014-8533-f5c6-4623c37f6258", "", "0", "1", "", "", "", "", "Saladillo 2452", "Capital Federal", "Buenos Aires", "", "", "", "", "", "http://", "", "", "", "Saladillo 2452", "Capital Federal", "Buenos Aires", "", "Argentina", "", "", ""
"3f8fc73b-09e4-6aee-b5b5-49bfacad7d52", "GP-PHARM SA", "2009-03-17 13:56:16", "2010-02-25 19:53:41", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "ef631713-5960-d8f7-6613-440381d8aa60", "", "0", "ef631713-5960-d8f7-6613-440381d8aa60", "", "", "", "", "Helguera 2756", "Villa del Parque", "Buenos Aires", "", "Argentina", "", "4505-0909", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"62ae729d-ca02-3da6-3709-49db77a7cf5f", "Biogen Idec", "2009-04-07 15:56:46", "2012-06-27 14:30:22", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "0", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "", "", "", "Av. Libertador 350 7 piso", " Vicente Lopez", "", "B1638BHF", "", "", "5550-8150", "", "http://", "", "", "", "Av. Libertador 350 7 piso", "Vicente Lopez", "", "B1638BHF", "", "", "", ""
"d5e1532d-1b1d-7ef5-d42a-4a1bf78430b5", "Guía Médica Dr. Net", "2009-05-26 14:05:06", "2009-12-01 14:58:14", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "0", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "", "", "", "", "", "", "", "", "", "1566063600", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"a62e88a5-6ef8-2b2c-19fa-4a1bfabfc7a0", "Starcommedia", "2009-05-26 14:20:20", "2012-01-04 19:37:36", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2016eb50-d014-8533-f5c6-4623c37f6258", "Trabaja Para Procter & Gamble", "0", "1", "", "", "", "", "Chile 300 esq. Balcarce", "", "", "C1098AAF", "", "", "5819-5930", "", "http://", "", "", "", "Chile 300 esq. Balcarce", "San Telmo", "Buenos Aires", "", "Argentina", "", "", ""
"684d86a5-b315-0e3e-921e-4a2ecc78e213", "Ambar Group", "2009-06-09 20:57:09", "2009-06-09 20:57:09", "bcddac05-88f1-c172-3f2a-46f3d281c113", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "0", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "", "", "", "Guaraní 172 Capital Federal", "", "", "", "", "", "4911-2526", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"50489fb6-4f1a-3005-2c19-4a5247fc913a", "Draft Fcb", "2009-07-06 18:49:28", "2009-12-01 14:40:26", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2016eb50-d014-8533-f5c6-4623c37f6258", "", "0", "1", "", "", "", "", "Miñones 1856", "CABA", "Bs As", "1428", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"4397f543-4b01-5d14-425d-4a645fe3f4d8", "Wunderpharm", "2009-07-20 12:13:47", "2009-11-26 12:36:00", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "0", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "", "", "", "Remedios 5322", "", "Capital Federial", "C1440AXL", "", "", "4635-6078/2891", "", "http://www.wunderpharm.com", "", "", "", "", "", "", "", "", "", "", ""
"b1506379-68ab-db90-7821-4b1d50aa8805", "Andre Masy Argentina S.A.", "2009-12-07 19:00:04", "2013-08-05 18:04:22", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Reconquista 629 - 3º piso of. 6", "", "CABA", "1003", "", "", "5032-8293", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"2aa5095f-4b3b-7e40-796d-4ad5b25db446", "Unilever", "2009-10-14 11:13:05", "2012-01-04 19:39:44", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2016eb50-d014-8533-f5c6-4623c37f6258", "", "0", "1", "", "", "", "", "ALF Bouchard 4191", "Vicente Lopez", "Buenos Aires", "B1605BNA", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"9d13463e-cb3c-237e-3591-4afd51587dd8", "Hoya Lens Argentina", "2009-11-13 12:32:37", "2009-11-13 12:32:37", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Amenabar 1939, Piso", "Capital Federal", "", "", "", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"69a4a7be-7578-790b-3cfa-4bcdc51f1613", "Biotoscana", "2010-04-20 15:15:25", "2010-04-20 15:26:15", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Ortiz de Ocampo 3302
Modulo 3, Piso 5", "", "Capital Federal", "C1425DSU", "", "", "4802-9494", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"4f75f649-0221-6397-23e7-4c127bf14002", "CAPEMVEL", "2010-06-11 18:08:41", "2010-06-28 18:52:56", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Av. Santa Fe 1845, 4° A", "", "Capital Federal", "", "", "", "4812-9752", "4813-5681", "http://", "", "", "", "", "", "", "", "", "", "", ""
"6153f474-70b5-d082-9748-4ba796f4c5a0", "Genomma", "2010-03-22 16:10:05", "2012-05-16 12:58:50", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Domingo de Acasuso 3780- pb", "", "Olivos", "1636", "", "", "4801-3080", "", "http://", "", "", "", "Domingo de Acasuso 3780- pb", "", "Olivos", "1636", "", "", "", ""
"b30d8b22-6e9d-43ba-1d46-4c2511d7df77", "Ariston Derma", "2010-06-25 20:28:01", "2012-06-12 19:09:13", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "4658-7290", "O'Connor 550/5", "V. Sarmiento Morón", "Buenos Aires", "B1707AKF", "Argentina", "", "4658-3051/55", "", "http://www.aristonderma.com.ar", "", "", "", "", "", "", "", "Argentina", "", "", ""
"d075e2f8-e9cf-04ee-a340-4c990a3d8c61", "Becton Dickinson Argentina", "2010-09-21 19:41:44", "2012-11-12 13:25:54", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Av. del Libertador 110, piso 2", "Vicente Lopez", "", "", "", "", "47817900", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"a8f17608-b7fa-71b3-a52f-4c9a61a5d933", "Hollister", "2010-09-22 20:05:34", "2011-11-23 18:15:14", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Rodriguez Peña 694, piso 8, Of. D", "Capital Federal", "", "", "", "", "4373 0500", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"e965b01a-7074-67c8-f9a0-4cd853fddfff", "Biogénesis Bagó", "2010-11-08 19:48:01", "2012-01-24 15:50:23", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "5299efde-0730-3dc3-5224-4cb74cd8fbee", "", "0", "1", "", "", "", "", "Panamericana Km 38 y medio", "Garín", "Buenos Aires", "B1619IEA", "Argentina", "", "03327-448349", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"5f844297-76f6-747a-5b3d-4d26152046be", "Mead Johnson", "2011-01-06 19:16:49", "2012-12-05 16:26:30", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "5299efde-0730-3dc3-5224-4cb74cd8fbee", "", "0", "8c52f45c-6104-1185-9a66-44038db49a06", "", "", "", "", "Bouchard 4191, 3er piso,
Munro", "", "", "", "", "", "", "", "http://", "", "", "", "Bouchard 4191, 3er piso,
Munro", "", "", "", "", "", "", ""
"4cb97fe7-5586-d935-e481-4dde954223b4", "Laboratorio Ceade", "2011-05-26 18:03:28", "2013-08-27 12:39:39", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "0", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "", "", "", "Asia 3836 - San Justo", "Buenos Aires", "", "1754", "", "", "4441-2581", "", "http://", "", "", "", "Asia 3836 - San Justo", "Buenos Aires", "", "1754", "", "", "", ""
"2ef34bb3-b817-159b-0add-4e8b566e8833", "Lepetit", "2011-10-04 18:55:02", "2011-10-04 18:55:02", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "", "", "", "Saladillo 2452
", "Capital Federal,", "Buenos Aires", "", "", "", "", "", "http://", "", "", "", "Saladillo 2452", "Capital Federal,", "Buenos Aires", "", "", "", "", ""
"f2302772-e395-6039-7b09-4e947306ab32", "Produmedix", "2011-10-11 16:50:07", "2011-10-17 18:08:20", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Estomba 1058", "Capital federal", "Buenos Aires", "", "", "", "4553-7744", "4554-7749", "http://", "", "", "", "Estomba 1058", "Capital federal", "Buenos Aires", "", "", "", "", ""
"39299bb0-5324-73be-8fc6-4ea1b94de3a3", "Temis Lostalo 2", "2011-10-21 18:28:31", "2011-10-21 18:28:31", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Av. Libertador 747- 4 piso", "Vicente Lopez", "Buenos Aires", "", "", "", "4837-4800", "", "http://", "", "", "", "Av. Libertador 747- 4 piso", "Vicente Lopez", "Buenos Aires", "", "", "", "", ""
"4afd8556-9b11-800a-9abc-4ed65771cb57", "Carlos Fridman- Casa", "2011-11-30 16:19:57", "2011-11-30 17:33:32", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "30/11/2011 Solicito el envio a la casa hasta que se reincorpore a la industria farmaceutica", "0", "1", "", "", "", "", "MORON 4235 

", "Buenos Aires", "Capital Federal", "CP (1407)", "", "", "", "", "http://", "", "", "", "MORON 4235 

", "Buenos Aires", "Capital Federal", "CP (1407)", "", "", "", ""
"c930bd4d-dd84-557b-deb2-4ee60d021990", "Instituto Biológico Contemporáneo", "2011-12-12 14:20:34", "2012-01-24 20:50:10", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "Fabrican inyectable para terceros", "0", "1", "", "", "", "4674-4086", "Av. Chivilcoy 304 




", "Capital Federal", "", "(1407)", "", "", "4674-0312", "", "http://", "", "", "", "Av. Chivilcoy 304", "Capital Federal", "", "(1407)", "", "", "", ""
"a12e19a0-b5f5-42ea-3694-4f104898728e", "Roux Ocefa 2", "2012-01-13 15:08:28", "2012-01-24 19:33:18", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "bcddac05-88f1-c172-3f2a-46f3d281c113", "", "0", "1", "", "", "", "", "Medina 138", "Capital Federal", "Buenos Aires", "", "", "", "", "", "http://", "", "", "", "Medina 138", "Capital Federal", "Buenos Aires", "", "", "", "", ""
